username,userid,profile_location,created_at,text,retweet_count,source,coordinates
MorrisB,3435334814,"Houston, Tx",2023-01-18 15:57:45,Stupidity is giving guns to 5 year olds. Adults dumping the responsibility of protection and violence on kids is th… https://t.co/DXH1DUpPTt,0,Twitter Web App,
TrayTrilla,187062351,Nawfside Of Houston Tx ,2023-01-18 15:52:40,"If it was all squabbles out here and no guns, ALOT of u frail ass Niggas would be EXPOSED!",1,Twitter for iPhone,
a Dan of action,1952558906,"Houston, TX",2023-01-18 15:34:01,"@greg_price11 After all it’s truly important to know that DOZENS OF CHILDREN WERE MOWED DOWN BY AN ARMALITE RIFLE,… https://t.co/n30zogoeHR",0,Twitter for iPhone,
Big Swede,39862114,"Houston, TX",2023-01-18 15:07:39,"@Astroliner86 @Tnecwin @pmay725_may @mattxiv Gun safety, yes.  As long as I can remember my dad exposed me to guns… https://t.co/qEjU1k4rOH",0,Twitter for iPhone,
BIG J,1121042510292430848,"Houston, TX",2023-01-18 15:07:09,"Not too long ago, 21 Savage was exclaiming about how we need to put the guns down.",0,Twitter for iPhone,
JYN,86177418,"Houston, TX",2023-01-18 15:06:26,Oh we got guns NOW https://t.co/7BOTxBvyv5,0,Twitter for iPhone,
Big Swede,39862114,"Houston, TX",2023-01-18 15:03:39,@metronmagis @pmay725_may @mattxiv Not if they are into target shooting.  It’s a very popular sport.  As long as gu… https://t.co/lOOSFgJJkD,0,Twitter for iPhone,
Big Swede,39862114,"Houston, TX",2023-01-18 15:02:09,"@dayoff_nick @metronmagis @pmay725_may @mattxiv Yea, I started around 9 with my grandpa.  As long as parents keep g… https://t.co/gFb95I1ZUm",0,Twitter for iPhone,
Boris,88774319,"Houston, TX",2023-01-18 15:01:37,@mrcallmefirst @zucol_angel @notscottyandgem This is the country where everyone uses guns and think to be a man is… https://t.co/RxgtsOPHYS,0,Twitter for Android,
Boris,88774319,"Houston, TX",2023-01-18 14:52:09,"@JoshAnimator @mattxiv Yeah, don't teach him how to fight. Who needs hand to hand combat. This is why this country… https://t.co/NaRHZrRHgC",0,Twitter for Android,
BeeKeeperGuy,408014929,"Houston, TX",2023-01-18 14:22:21,@NoJoe64 @AnnDubDub @StudentsDemand @Everytown You are like the vast majority of people for whom firearms are a boo… https://t.co/jF8qdqAbpB,0,Twitter for iPhone,
Big Daddy,1588128827682824194,"Pasadena, TX",2023-01-18 14:22:14,@kbearstl09 @Jstaut33 @TimORD773 @dbongino My guns are lazy af. All they ever do is just stay right where I put the… https://t.co/cF8nAtZXb0,0,Twitter for iPhone,
Legion on the Brazos 🇨🇱🇺🇲🌎✝️🤠,1540987007417176064,Houston,2023-01-18 14:20:59,Sadly. When Guns are confiscated...there will be a boom in Steel doors and windows. Already seen in most Cities in… https://t.co/6ML7C0u7we,1,Twitter for Android,
Patrick Spurlock,1151207089135656960,"Houston, Texas",2023-01-18 14:19:00,@abc13houston It is this cavalier attitude that has poisoned our society into accepting guns and gun rights as toda… https://t.co/9rFK9RBVqa,0,Twitter Web App,
Lunchtime Commander *SparkleTroll*,1475010782,"Houston, TX",2023-01-18 14:18:14,It's the guns https://t.co/CrXxZAfJtb,0,Twitter for Android,
Sarah Posey,14659727,Houston,2023-01-18 14:13:43,"@MrErikJackson I grew up in Texas, where half of my friends were hunting by the age 10.
My dad is a former policema… https://t.co/xcMh7rgAto",0,Twitter Web App,
Uncle Richard 🧔🏿,1284821653,"Houston, TX",2023-01-18 14:03:56,"@IAmPoliticsGirl Children are not emotionally stable to handle guns, no matter how trained they are. Kids kill them… https://t.co/5sIrwLcOxX",0,Twitter for iPhone,
Olis Bahari,42355904,"Houston, Texas",2023-01-18 13:50:57,"I have lived in Texas for 45+ years and Texas is no 1 racist in the USA and one of top uneducated state too.

They… https://t.co/FHFmNC45oz",0,Twitter Web App,
Texas Signal,1110908848502726656,"Houston, TX",2023-01-18 13:44:03,"Just so you can keep track: guns are okay on college campuses, but @tiktok_us is not thanks to Greg Abbott",14,Twitter Web App,
Harley,18361565,"Houston, TX",2023-01-18 13:20:44,@MikeMarichal @ToddLingefelt @dandinohill And I don’t love guns but nine out ten moms I know don’t need to lock the… https://t.co/VzuNZPUxFc,0,Twitter for iPhone,
Arms Ads,1537891669214760963,"Houston, TX",2023-01-18 13:00:24,"SCAR 20S 308WIN BLK 20"" 10RD GEISSELE TRIGGER @BallisticArms
.
.
.
.
#armsads #pewpewlife #2a #survival #edc… https://t.co/VUr3tsSZtW",2,Constant Contact - Social Posts,
Sabrae Stanford,1456040105018372099,"Houston, TX",2023-01-18 12:56:06,Why do mfs think it’s cute to post pictures holding guns ? That’s a turn off!! Real mfs know your never suppose to… https://t.co/vhm3yu0dJg,0,Twitter for iPhone,
Bill Cork,453161783,"Houston, TX",2023-01-18 12:50:37,@EmmaleeShall In the Wild West you had to check your guns when entering town. https://t.co/W2GIx9Va9u,0,Twitter for iPhone,
Dustin talley,991376100,"Alvin, TX",2023-01-18 12:41:21,@Garlemmm @Airwingmarine1 @bstategames But I agree with that. Problem is that there will always be a black market f… https://t.co/vg9bT5NVnx,0,Twitter for Android,
Big Swede,39862114,"Houston, TX",2023-01-18 12:39:46,"@Tnecwin @Astroliner86 @pmay725_may @mattxiv Exactly, I was raised around guns and taught to use them.  I never had… https://t.co/H75ep5UqHI",0,Twitter for iPhone,
Big Swede,39862114,"Houston, TX",2023-01-18 12:25:54,"@pmay725_may @mattxiv Exactly, if your going to have guns in the house kids should be taught gun safety.  Otherwise… https://t.co/37TsEGcxJx",0,Twitter for iPhone,
Hugh Stun,808006051,"Houston,Tx",2023-01-18 12:25:00,@Ty22Best @DonaldJTrumpJr This is an assault mosquito...these guys have killed more people than guns EVER will. https://t.co/2E2MescZqM,0,Twitter for Android,
TheSandman,1231784344727019523,"Houston, TX",2023-01-18 11:20:38,@robbiepsmithsr @Boffintosh @WizardWalrys @tarastrong @mattxiv Part of your problem is you equate guns with violenc… https://t.co/L0nnvMuUkw,0,Twitter for iPhone,
Felix,817953366,"Houston, TX",2023-01-18 10:12:56,"@tealtonedturtle @NotJackKemp there's a really good book entitled Guns, Germs, &amp; Steel written by Jared Diamond, an… https://t.co/R5aSiG6Y97",0,Twitter for Android,
Big Daddy,1588128827682824194,"Pasadena, TX",2023-01-18 10:05:34,@Tabbs_1 @greg_price11 High speed of rounds? Tell me you don’t know anything about guns without saying you don’t know anything about guns,1,Twitter for iPhone,
Barbara Gordon,4082380337,"Houston, TX",2023-01-18 09:28:03,@SergeantAqGo I hate the gun RIGHTS people as much as anyone. I want more regs. Provided that all guns and all ammo… https://t.co/Ai43kFi7VZ,0,Twitter for iPad,
Finesse junkie 😈💰,832736353,"Houston, TX",2023-01-18 07:56:34,Playing with my heart knowing I play with guns is crazy 🤣,0,Twitter for iPhone,
Ramblin’ Raiders Entertainment 📍,1071114183817748481,"Lubbock, TX",2023-01-18 05:18:51,Great postgame Twitter space hosted by @gunsupnation after tonight’s loss. I know fans are frustrated and there wer… https://t.co/1gLBm5ennr,6,Twitter for iPhone,
BeeKeeperGuy,408014929,"Houston, TX",2023-01-18 04:47:43,"@mhdksafa Jesus did it with magic, government does it with guns.",0,Twitter for iPhone,
Marco Daize,2254090057,"Houston, TX",2023-01-18 04:42:10,@LovePatxh They didn’t stop making guns when you got yours.,0,Twitter for iPhone,
Nicholas Cox,121626180,Houston,2023-01-18 04:39:39,@TheHistoryOfTh2 @DrHistoryBrad He campaigned in every county. Twice. The idea that he’s auditioning for an MSNBC g… https://t.co/RBrUjfPmXA,0,Twitter for iPhone,
BeeKeeperGuy,408014929,"Houston, TX",2023-01-18 04:26:36,@HannahDCox Jesus used magic to make bread and fish. Government uses guns.,0,Twitter for iPhone,
STG | Flare_g,1148386558619410438,"Houston, TX",2023-01-18 04:08:52,@Rengekko_ Now show us your collection of comically sized guns,0,Twitter for iPhone,
Ricardo,20917097,"Houston, TX",2023-01-18 04:05:27,@CitizenFreePres I'll pass on a sermon about guns from people who go around with armed private security.,0,Twitter for Android,
Undress DRUcIfEr Jimenez,1431469486742384642,"Katy, TX",2023-01-18 04:05:00,@MtnzxV @outcast_uchiha @hood_fights_38 Fuckin A.  It’s considered America.  You would think the good guys would ca… https://t.co/LEPQwmwjoS,0,Twitter for iPhone,
John Thomas,29637936,"Humble, TX",2023-01-18 03:58:39,@johnrich We hunted before and after school and had our guns in our vehicles.,0,Twitter for Android,
Eric Dryden,2710166774,"Pearland, TX",2023-01-18 03:42:45,"@AZ_Brittney No, this is a political remedy not a real solution. Cars kill more people than guns but NO politician… https://t.co/1En6pSfFzz",0,Twitter for iPhone,
Alan77479,925027863312596994,"Sugar Land, TX",2023-01-18 03:27:47,I can comment about guns. https://t.co/bfaPQcFz0c,0,Twitter for iPad,
#JACK2023,46305981,"Houston, TX",2023-01-18 03:25:10,Time for some new guns,0,Twitter for iPhone,
Shane_L 🏴‍☠️,18944319,"Houston, TX",2023-01-18 03:22:29,"@ksorbs I think anyone who is tired of seeing innocent children killed in schools is qualified to comment on guns,… https://t.co/LVBKASg1L2",0,Twitter for iPhone,
rena,1413013988150071298,"Houston, TX",2023-01-18 03:11:41,how u got 5 guns and don’t shoot u a hoarder,0,Twitter for iPhone,
Ted Cruz,23022687,"Houston, Texas",2023-01-18 03:11:05,"Shockingly, many anti-gun advocates have no idea what they’re talking about.

The “AR” in AR-15 stands for “ArmaLit… https://t.co/UIPP5Xozg6",499,Twitter for iPhone,
Shane_L 🏴‍☠️,18944319,"Houston, TX",2023-01-18 02:58:23,"@DonaldJTrumpJr So if the people who made gun laws knew more about guns, fewer people would be killed by them? What kind of logic is that?",0,Twitter for iPhone,
KHOU 11 News Houston,15791186,"Houston, TX",2023-01-18 02:49:00,Nearly 300 guns were found at TSA checkpoints at George Bush Intercontinental Airport last year. https://t.co/icGNnsjPo2 #khou11,0,SocialNewsDesk,
Johnny BCCB,361856084,"Houston, TX",2023-01-18 02:40:25,@luadzers12 @ksorbs I did not. I’m intellectually interested in military technology and have read about the weapon.… https://t.co/wyo6xFz5eL,0,Twitter for iPhone,
Jed Arnett,1295566907677069312,"Spring, TX",2023-01-18 01:58:37,"@riverboy1 @JoeBiden Inflation at a 40 year high, retirement funds decimated, guns, drugs and criminals crossing th… https://t.co/Mqd5Q3cH5v",0,Twitter for Android,
Participation Trophy Wife 🏆,1058875420010078208,"Houston, TX",2023-01-18 01:43:17,@shannonrwatts Everyday I hear abt ANOTHER woman murdered for leaving a man or saying no to one. Makes me sick seei… https://t.co/ZQOryLcI6o,0,Twitter for Android,
Johnny BCCB,361856084,"Houston, TX",2023-01-18 01:36:15,@BigWesR @ksorbs Preventing people from buying hundreds of guns at once and reselling them to gangs would certainly… https://t.co/uQymAPaJuX,0,Twitter for iPhone,
Johnny BCCB,361856084,"Houston, TX",2023-01-18 01:10:05,@Comshaw26 @RonnieD3192 @TriciaGallina @ksorbs I would probably make private gun transfers illegal because it’s imp… https://t.co/moDrC2ODpJ,0,Twitter for iPhone,
Amy Ackman,58298870,"Houston, TX",2023-01-18 01:05:09,"@SBakerMD District 3!
We’ve got all the guns!",0,Twitter for iPhone,
Eric Montbleau,880131949762932736,"Houston, TX",2023-01-18 00:56:43,@ksorbs Conservatives are hell bent on making it easy as possible for criminals to get high powered guns,0,Twitter for Android,
fogcybin,1251286593203245058,"Houston, TX",2023-01-18 00:51:43,@ksorbs Takes like these push away people who were not around guns growing up. I didn’t know this either until a fe… https://t.co/YWH82P3KLf,0,Twitter for iPhone,
CV,826973369643966464,"Houston, TX",2023-01-18 00:46:44,@GovAbbott Absolutely we shouldn’t be afraid of mass shootings at schools. The thing is you are making it easier fo… https://t.co/cGhcPpY3Mb,0,Twitter for iPhone,
Michelle GCR,3672213852,"Houston, TX",2023-01-18 00:34:04,"@VictorPiPiPio @FightHaven I hated guns growing up, lost so many to gun violence. As an adult I can’t say I LOVE GU… https://t.co/UfnRG8vVWZ",0,Twitter for iPhone,
Rockets Vic 🚀,782572299354460160,"Houston, TX",2023-01-18 00:31:46,@theshellbelle @FightHaven What's weird as a young thug in my teenage years always carried gun ( hoodlife).After my… https://t.co/1OovNhA17s,0,Twitter for Android,
James Cummings,4649561466,"Houston, TX",2023-01-18 00:31:29,@JRobertJohnson4 @dbongino Other weapons Cell phone while driving liss of life and limb Motorcycles same Kitchen kn… https://t.co/cbkwOUZqCY,0,Twitter for iPhone,
Johnny BCCB,361856084,"Houston, TX",2023-01-18 00:18:02,@scott82043365 @henryheiser @ksorbs Sure you can’t do anything about criminals. But you can restrict their ability… https://t.co/hRfUgDeVaf,0,Twitter for iPhone,
BOI65 💙🇺🇸,410971673,"Houston, TX",2023-01-18 00:07:40,@marcussammons4 @kk_bast @shannonrwatts They’re just expensive toys that need to be regulated. When there is a prob… https://t.co/AiYPPDLUCJ,0,Twitter for iPhone,
enjoy life,517854834,houston,2023-01-17 23:57:02,@GovAbbott Guns.,0,Twitter for iPhone,
Tomball Pawn,1594729894423977984,"Tomball, TX",2023-01-17 23:55:27,Out of all the guns HK makes only 4 are California compliant. 🤣🤣 https://t.co/hp9sMpn3Rd,0,Twitter for iPhone,
Johnny BCCB,361856084,"Houston, TX",2023-01-17 23:49:05,"@TriciaGallina @ksorbs California actually doesn’t have much of a gun crime problem, relatively speaking. Of course… https://t.co/aYL3134IUn",0,Twitter for iPhone,
Johnny BCCB,361856084,"Houston, TX",2023-01-17 23:43:31,@jay_guidry @n_wat84 @ksorbs That’s a big difference. When I lived in Illinois I knew people who bought and sold gu… https://t.co/TavvnexasY,0,Twitter for iPhone,
CW39,259832379,"Houston, TX",2023-01-17 23:23:28,https://t.co/3wNLmTWEiK The 10 airports TSA found the most guns at in 2022,0,SocialFlow,
Problematic Thinker,32775911,"Houston, TX",2023-01-17 23:19:49,In both instances of the right being so offended over things like drag queens and the left being so offended over t… https://t.co/RI4P6kgwB7,0,Twitter Web App,
Johnny BCCB,361856084,"Houston, TX",2023-01-17 23:19:42,@PjClevenger @n_wat84 @ksorbs Okay what if they’re in the same state? Nice restriction. Nothing grants you a consti… https://t.co/mUCd0HjnOF,0,Twitter for iPhone,
Jimmy,1590413908094992392,"Houston, TX",2023-01-17 23:16:44,@CitizenFreePres Yeah. Let’s make it to where law abiding citizens can’t purchase guns so the criminals can illegal… https://t.co/5ThArDbLY8,1,Twitter for iPhone,
Connie,58608119,"Houston, TX, USA",2023-01-17 23:14:21,@TheFive so Geraldo wants guns for the elite gun clubs. Just. Wow.,0,Twitter for iPhone,
Don Johnson,122637797,Houston,2023-01-17 23:01:12,@dbongino Part of our “informed” media. Imma go out on a limb here and guess he wants to snatch our guns.,0,Twitter for iPhone,
Rickie Fontenot,3232822332,"Crosby, TX",2023-01-17 22:59:31,@gabe_knowlton @GarrettLucas @SergeantAqGo @mbegatto I’ll use to to kill people and protect my household if necessa… https://t.co/Q9ZqP3mwko,0,Twitter for iPhone,
Cheryl Timmons,119647573,"Houston, Tx.",2023-01-17 22:55:43,@NPostholedigger Everybody is saying guns but they are being naive.  They will drop a nerve agent to kill all of us… https://t.co/wEjInNOs1v,0,Twitter Web App,
Johnny BCCB,361856084,"Houston, TX",2023-01-17 22:48:00,"@ksorbs Armalite Rifle. Now can I say that we need some common sense gun reform, such as universal background check… https://t.co/PVzGGSprwB",3,Twitter for iPhone,
Brandi Wright,1597223350757122051,"Houston, TX",2023-01-17 22:31:59,"@TimORD773 @dbongino Hmmm, let’s take away the rights of law-abiding citizens and ignore the mental health crisis i… https://t.co/Z1KGhx6WzN",0,Twitter for iPhone,
Brandi Wright,1597223350757122051,"Houston, TX",2023-01-17 22:20:55,"@YYZGPS @dbongino I know you’ve been told this before, but maybe if you hear it once more, you’ll start parroting i… https://t.co/mKEc2hhlv7",0,Twitter for iPhone,
Flippa Vandross,328661759,"Houston, TX",2023-01-17 22:06:45,Just had to say guns huh😂 https://t.co/Pm9ofbdcTq,0,Twitter for iPhone,
Kevin Calongne,2986479170,"Houston, TX",2023-01-17 21:41:14,@CitizenFreePres Asking Steph Curry to weigh in on guns makes no more sense than asking him about nuclear physics.,0,Twitter Web App,
Loretta B 💜 aka Lovely Army,1301637951416414211,"Houston, TX",2023-01-17 21:38:56,⁦@HoustonTX⁩ ⁦@houstonpolice⁩ ⁦@houmayor⁩  the incident that happened around 1:30am Monday at the corner of Rouse &amp;… https://t.co/t9WLihKPkN,1,Twitter for iPhone,
RedStrider2099 🇺🇲🇺🇲🇺🇲,1552792775363534848,"Houston, TX",2023-01-17 21:36:22,It'd be nice if I could rest a bit but my neighbor has decided to put up a section of privacy fence with nail guns… https://t.co/42xv2j28ZC,0,Twitter for Android,
God 🛐❤️‍🔥,1218700377165529088,"Houston, TX",2023-01-17 21:30:11,Wish I could time travel to the era where they did martial arts and battled with swords. No guns just hands and a sword 🔥,0,Twitter for iPhone,
Cam,388500879,"Houston, TX",2023-01-17 21:25:32,You wanna fly wit the  stars then keep some guns on ya plane #letitbang,0,Twitter for iPhone,
twoslices,89529444,"Sugar Land, TX",2023-01-17 21:07:45,@Gene_Eric_69 @cafreiman Just think of it this way: YOUR taxes are going to guns and bombs and military bases aroun… https://t.co/6UGRWYIg1I,0,Twitter Web App,
24 Curveballs WORLD SERIES CHAMPS ✨,37338098,"Houston, TX",2023-01-17 20:59:48,@JonnyThePhoenix @elonmusk @appuntito160 defense against a tyrranical government. The second amendment was created… https://t.co/70GnDlcRJm,0,Twitter for iPhone,
24 Curveballs WORLD SERIES CHAMPS ✨,37338098,"Houston, TX",2023-01-17 20:58:32,@JonnyThePhoenix @elonmusk @appuntito160 have anything to do with the actual operation of a gun or how well it work… https://t.co/AlS7UtdhNm,0,Twitter for iPhone,
24 Curveballs WORLD SERIES CHAMPS ✨,37338098,"Houston, TX",2023-01-17 20:55:47,"@JonnyThePhoenix @elonmusk @appuntito160 If they can’t get them legally, they will just get them another way and la… https://t.co/azxoFyDkOi",0,Twitter for iPhone,
24 Curveballs WORLD SERIES CHAMPS ✨,37338098,"Houston, TX",2023-01-17 20:51:38,@JonnyThePhoenix @elonmusk @appuntito160 Sure. I don’t believe that there should be strict regulation on firearm ow… https://t.co/eUe0cCO4An,0,Twitter for iPhone,
Christopher Pierce,513097905,Pasadena,2023-01-17 20:50:45,Dub Spencer &amp; Trance Hill - Guns Of Brixton #nowplaying #music,0,IFTTT,
Claudia VD,840070778896830464,"Houston, TX",2023-01-17 20:47:06,"@Guarromantico_ Parrillas , Dr Pepper , free guns lol",0,Twitter for iPhone,
Samantha 'Gutz' Shafer,4349234834,"Houston, TX",2023-01-17 20:35:02,@LaunchAlligator That's a rare one. I've been spending a lot of time with the F-14. Really satisfying to get a guns… https://t.co/jKDjAdA9FJ,0,Twitter for Android,
Texas Trappers Baseball Organization /Rob “Cope”,1490152109232250880,"Houston, TX",2023-01-17 20:23:33,@UGreporter Democratic Party is trying to take guns off the street even the president! I bet your broke ass couldn’… https://t.co/R2gy2DLIbw,0,Twitter for iPhone,
Milli_Ish,1287920299967688710,"Houston, TX",2023-01-17 20:12:46,@teslabot99 @BomsteinRick I’m sticking to my guns….bear market rally.  I’ll buy once the bottom is in.,0,Twitter for iPhone,
Mus,314733120,"Houston, TX",2023-01-17 20:10:51,America is full of idiots and it refuses to do anything significant regarding guns. Wtf would you train someone who… https://t.co/jXq1EtwKSv,1,Twitter for iPhone,
Rickie Fontenot,3232822332,"Crosby, TX",2023-01-17 20:07:25,"@MSPTrooper21 @SergeantAqGo Kids unfamiliar with guns usually don’t decide to use them for mass murder. 

I taught… https://t.co/yunNurjiD2",0,Twitter for iPhone,
BOI65 💙🇺🇸,410971673,"Houston, TX",2023-01-17 19:33:47,@BishopBishop28 @scootrdud @CNN The facts are that the guns are the problem,0,Twitter for iPhone,
BOI65 💙🇺🇸,410971673,"Houston, TX",2023-01-17 19:32:26,@PerryGPapa @CNN It is the guns.,0,Twitter for iPhone,
CBFW,2413398842,"Houston, TX",2023-01-17 19:26:03,I Need 100 Guns &amp; A MILLION FUCCIN DOLLAS,0,Twitter for iPhone,
Rick Penny,1587500716154920962,"Houston, TX",2023-01-17 19:21:51,"@ChrisSi39851937 Tits , guns , beer and tacos 😎",0,Twitter for Android,
Lisa Schoeffler,1590023216361361408,"Houston, TX",2023-01-17 19:07:17,"@Victorshi2020 To his credit, he had his hands full at the time. And he’s right. It’s between him and the voters. S… https://t.co/VEaQmzismm",0,Twitter for iPhone,
Jasmine Yeager Novachrono,2391736412,"Atascocita, TX",2023-01-17 18:57:19,@PhotoMel328 @NubianLuv6 @breathingnblack @notcapnamerica You would be surprised lol people hunt with guns not made… https://t.co/6SBEB7SpQH,0,Twitter for iPhone,
Jed Arnett,1295566907677069312,"Spring, TX",2023-01-17 18:53:30,"@POTUS Thanks to your administration American family budgets are destroyed, our retirement funds decimated, guns, d… https://t.co/a9iNplYeK9",0,Twitter for Android,
Bandemic,3281465384,"Houston, TX",2023-01-17 18:46:22,They need to ban guns so we can be like the UK carrying knives and shit we’ll see who really want smoke,0,Twitter for iPhone,
Bandemic,3281465384,"Houston, TX",2023-01-17 18:45:26,This why y’all don’t need guns https://t.co/eLVqzrEP8J,0,Twitter for iPhone,
BOI65 💙🇺🇸,410971673,"Houston, TX",2023-01-17 18:25:35,@marcussammons4 @kk_bast @shannonrwatts It’s the guns,0,Twitter for iPhone,
Dopey,1440906515112677376,"Houston, TX",2023-01-17 18:04:31,@johnrich You can’t convince the public to just change. The only thing that will create sweeping change is policy.… https://t.co/TuSrYQAYmJ,0,Twitter for iPhone,
Scott Barzilla,87507624,Houston,2023-01-17 17:57:31,@Tim_Costello10 Oh we have to cover guns at some point.,0,Twitter for iPhone,
Lunchtime Commander *SparkleTroll*,1475010782,"Houston, TX",2023-01-17 17:49:01,"This is why I, for one, would have no problem with government ""coming for guns"". https://t.co/BU2sGoYdT8",0,Twitter for Android,
Christine Smith,1483955529840054275,"Spring, TX",2023-01-17 17:36:57,"@IamRogalDorn I will not go to CVS with the hubby, since his retirement. Coupon’s are a game now. Buy all the guns… https://t.co/mQnIsjiXUO",0,Twitter for iPhone,
👑Nandi,1439653748507385857,"Houston, TX",2023-01-17 17:30:19,"@MrJeter27 @LilBunnyiris @JerseyBull609 @zeezeeontv Exactly. So you agree, “men commit more homicides than women.”… https://t.co/c6Q8RltPtR",0,Twitter for iPhone,
h o o d b a b y 💙,345031390,"Houston, TX",2023-01-17 17:26:05,I'm saying why so many of these kids got access to guns ? You parents gotta do better and idc IM BLAMING YALL,0,Twitter for iPhone,
👑Nandi,1439653748507385857,"Houston, TX",2023-01-17 17:06:03,@MrJeter27 @LilBunnyiris @JerseyBull609 @zeezeeontv You do realize that this conversation is about guns. &amp; the seco… https://t.co/XjKLakSB1f,0,Twitter for iPhone,
ec⚜️,230818249,"Houston, TX",2023-01-17 16:47:12,Guns are so bad. The youth is in danger. https://t.co/hurrj0BmZ0,0,Twitter for iPhone,
ugh,25265062,"Houston, TX",2023-01-17 16:45:14,"@Princemoye1 OGBENI. if your officers put away their guns, we can talk. So far we’re still a military regime.",0,Twitter for iPhone,
Olis Bahari,42355904,"Houston, Texas",2023-01-17 16:41:34,"California police fatally shot 23-year-old Black man as he ran away, video shows.

Footage shows victim fleeing aft… https://t.co/6XR2CHfeOD",0,Twitter Web App,
Midnite312004,467121216,"Houston, TX",2023-01-17 16:35:42,@NFL Young guns,0,Twitter for Android,
Dru Stevenson,1210747270624399360,"Houston, TX",2023-01-17 16:28:09,@DukeFirearmsLaw It violates the Code of Judicial Ethics for judges or their clerks to conduct independent factual… https://t.co/7VgQulf5My,0,Twitter Web App,
Max MacKenzie,87534092,"Houston, TX",2023-01-17 16:27:02,@JackKennedy @BracketPod Owning guns,0,Twitter for Android,
Rusty,1603065547545092096,"Houston, TX",2023-01-17 15:49:27,"@townhallcom If this statement was factual,then why take are guns at all. I mean really, it shouldn’t matter. Leave… https://t.co/4eiaxMk7Vo",0,Twitter for iPhone,
positive,1389936299717664768,"Houston, TX",2023-01-17 15:34:36,@sacred_horse @BernieBuddy16 @0708America According to him he carried it because he knew guns weren’t allowed and h… https://t.co/oezz2dkchs,0,Twitter for iPhone,
"Wyona M Freysteinson, PhD, MN, RN, FAAN (she/her)",335295766,"Houston, TX",2023-01-17 15:21:50,Video of toddler playing with a loaded gun. Is this why so many believe guns are great - they literally grew up wit… https://t.co/ti9Qh71dIA,34,Twitter for iPhone,
VICG,3110677985,"Houston, TX",2023-01-17 15:14:29,How are children getting these guns?!!,0,Twitter for iPhone,
Legion on the Brazos 🇨🇱🇺🇲🌎✝️🤠,1540987007417176064,Houston,2023-01-17 15:01:30,"Democrats Eugenics: Baby killing, Cop Killing Black on Black Killing, Vax Killing, Covid Killing  Wealthy Democrat… https://t.co/HCdpSFqjmA",5,Twitter for Android,
"Peter H Proctor PhD,MD",121514972,"Houston, TX",2023-01-17 14:55:06,"@slaglore @lindyli Myth? I grew up riding horses and shooting guns,  own mini pieces of oil wells on my grandpa's P… https://t.co/6zDdgz70Mt",0,Twitter Web App,
Del Pierro DeMundi,29974489,"Katy, TX",2023-01-17 14:49:37,@CollinRugg I remember when GQP said Obama will take all our guns. I am still waiting. The lies from MAGAts is the problem,0,Twitter for iPhone,
johnny,1193281379175424000,"Houston, TX",2023-01-17 14:41:44,"Tik Tok= bad
More guns = good",0,Twitter for iPhone,
Valerie McGilvrey,365772220,"Spring, Texas",2023-01-17 14:37:47,"@modhomati Even if you stopped the sale of guns, the bad guys will still have them and the law abiding citizens won… https://t.co/Mse44ki4hY",0,Twitter for iPhone,
👑Nandi,1439653748507385857,"Houston, TX",2023-01-17 14:26:36,@LilBunnyiris @JerseyBull609 @zeezeeontv You see how you can name that 1 incident off the top of your head? It stan… https://t.co/2DutxxY1C6,0,Twitter for iPhone,
NIKKI IRISH: ALEX/DC 1/16-20,41958993,"Houston, TX",2023-01-17 14:25:35,"@StaceinTexas Correct, they want unregulated guns so they can run the state like vigilantes. I'm glad we had this conversation.",0,Twitter for iPhone,
Sharron L Burnett,536706391,"Pearland, Texas",2023-01-17 14:03:00,"@Mollyploofkins Nothing says ""backward"" like banning progress. Why are so many Republicans about banning everything but guns?",0,Twitter Web App,
Legion on the Brazos 🇨🇱🇺🇲🌎✝️🤠,1540987007417176064,Houston,2023-01-17 13:40:14,"Ask ANY DEMOCRAT...What is the NUMBER ONE thing they want MOST? 
1) Destroy Trump
2) Take more Taxes
3) Restore Abo… https://t.co/tzV4bGjtdz",0,Twitter for Android,
Ben Courts,1333485200060391425,"Houston, Texas ",2023-01-17 13:00:52,"@GiveEmHellHorns @LyndonRosser It was a combined effort. The Allies kept millions of men tied up, bombed nazi indus… https://t.co/5mtIfWQDWD",0,Twitter for iPhone,
Arms Ads,1537891669214760963,"Houston, TX",2023-01-17 13:00:37,"AR9 built on the frame of an AR15 @commonarmstradecompany
.
.
.
.
.
#armsads #pewpewlife #2a #survival #edc… https://t.co/zGUxo9A2vn",1,Constant Contact - Social Posts,
Princeda8thseed,1571168922954498048,"Houston, TX",2023-01-17 11:56:06,@KHOU Bringing guns to a MLK event? That's right people. What a way to celebrate MILK'S sacrifice and commitment to… https://t.co/BtiBUZ8VPj,0,Twitter for Android,
Elevation Allah,1059475518838530048,"Houston, TX",2023-01-17 08:37:41,@queenglitter4 @hiiipriestesss Another reason I don't think women should have guns.,0,Twitter for Android,
𐕣 Dallyisugly 𐕣,1596773410310393856,"Houston, TX",2023-01-17 08:28:15,"I really been thru it, from gang and guns, to drugs and alcohol, from court issues and rehab, from heaven to tell.… https://t.co/6QB7qZsncw",0,Twitter for iPhone,
Don jones,1160987090861137920,"Houston, TX",2023-01-17 07:49:51,"BIDEN out here literally taking our rights

This whole country was built on free speech &amp; the rights to have guns… https://t.co/WVgwDpqIlT",0,Twitter for iPhone,
