username,userid,profile_location,created_at,text,retweet_count,source,coordinates
Mmm ☮️🧡,233052797,"Malibu, CA",2023-01-20 20:27:54,@SpeakerMcCarthy Except for those killed by guns!,0,Twitter for iPhone,
Geoff Pilkington,20548784,Los Angeles,2023-01-20 20:26:16,@Manic_Joe @ScottAdamsSays Correct. All the time except for actors on movie sets for reasons I’ve listed a million… https://t.co/SRPUDnthQz,0,Twitter for iPhone,
Jumping Jack Flash 🇺🇦,1205284457416024064,"Los Angeles, CA",2023-01-20 20:08:20,Santa Fe DA says no one gets a free pass cuz they are an actor. But seems she’s charging Alec Baldwin because he is… https://t.co/UTHypRZGA2,0,Twitter for iPhone,
Crosstown LA,953856425058484224,"Los Angeles, CA",2023-01-20 20:08:19,Robberies at gunpoint in Los Angeles spiked in 2022 https://t.co/r7b175Rtca,0,Twitter for iPhone,
Geoff Pilkington,20548784,Los Angeles,2023-01-20 20:06:52,@StevenC48114511 As a universal net we shouldn’t trust any actors with guns even with gun training since the level… https://t.co/nwPI3dnNWA,0,Twitter for iPhone,
Dick and Sharon🌹,15426668,"Los Angeles, CA",2023-01-20 20:05:15,"How Many Guns Make You Safe? • https://t.co/D2ghVoqT1P

Robert Koehler: He had the right to carry four handguns, an… https://t.co/4D23kfNThp",1,Hootsuite Inc.,
Doug Musich,1536112968810696704,"Los Angeles, CA",2023-01-20 20:03:14,"@ABC7 3 things that should never go together…law enforcement, guns and alcohol Lmao",0,Twitter for iPhone,
(((Claudia Miles 🇺🇦))),229767122,Los Angeles,2023-01-20 19:56:31,@EmmaKennedy AD David Hall was fired once for an accidental discharge of a gun which injured a crew member. But his… https://t.co/xrLiCaSKR2,2,Twitter for iPhone,
Amelia E. 🔪💋,191748687,Los Angeles,2023-01-20 19:54:41,"The Ghostface with a gun discourse is weird. Y'all are weird. Go play outside. 

He didn't even show up with the gu… https://t.co/h8Q8RyX0WJ",31,Twitter Web App,
Josh the Persecuted Animator 🇨🇦 🎺🎺,36161030,Ontario,2023-01-20 19:50:23,@marc_8o0 @AnjouDauphin @sapphicat147 @blobbynfriends well back in the day when people could literally bring guns t… https://t.co/w6Y6sBfEnA,0,Twitter Web App,
J. Craig Stiles,382526439,"Los Angeles, CA",2023-01-20 19:47:17,@LoveLikeWhiskey @IAmJenMcG @HalynaHutchins @HuffPost Fully agree. Also there are fake guns with air powered recoil… https://t.co/Wh6t3LPsW2,0,Twitter Web App,
(((Claudia Miles 🇺🇦))),229767122,Los Angeles,2023-01-20 19:45:29,"@EmmaKennedy Gutierrez Reed mishandled guns on the only other film she worked on, and shot off guns near the cast/c… https://t.co/9XTzKYcSti",4,Twitter for iPhone,
Oscar,390746728,"Los Angeles, CA",2023-01-20 19:32:50,@chsallstar32 @AllenKessler Do you know how you are safe from guns? Not having guns,0,Twitter for iPhone,
Peter W Angermeier,1292878519802839040,Los Angeles,2023-01-20 19:28:51,@FalseProphet_o1 @Tanya_RBLee @Weinsteinlaw I firmly believe the real purpose of gun control is   to try to prevent… https://t.co/r8UHh7FekA,0,Twitter Web App,
Peter W Angermeier,1292878519802839040,Los Angeles,2023-01-20 19:22:51,@edfiii @Weinsteinlaw RIGHT BIAS. These media sources are moderately to strongly biased toward conservative causes… https://t.co/xBzVMiJBvK,0,Twitter Web App,
david g. ochoa,14889211,Los Angeles!,2023-01-20 19:12:29,@ABC7 These are the people we’re supposed to trust with guns. Ridiculous,0,Twitter for iPhone,
✨Heidi Pascoe✨,101141978,"Hollywood, CA",2023-01-20 19:06:07,"#newportnews DA needs to CHARGE THE PARENTS!

Their statement said that their guns were secure. 

IF THE GUNS WERE… https://t.co/yDTU7Ewafj",0,Twitter for iPhone,
Petersen Museum,19403504,"Los Angeles, CA",2023-01-20 19:01:59,"Elvis Presley, who had a passion for both guns and cars, shot this Pantera with his personal firearm during a tempe… https://t.co/f6Xyp8IlUb",8,Loomly,
Pierre Cliche,1461108937898573827,Newcastle Ontario,2023-01-20 18:55:32,@WEXITBarbie I sincerely hope that she sticks to her guns and tell turd-eau to fluff-off,0,Twitter Web App,
Laura Babcock,251635353,"Ontario, CA",2023-01-20 18:54:29,Are you going down to only 2 drinks a week? Check out our ⁦@MooreintheAM⁩ panel discussion on this topic and other… https://t.co/J5IoMP6u1e,0,Twitter for iPhone,
D-Web 🇺🇦,93284684,Burbank CA,2023-01-20 18:52:15,"@realTuckFrumper But, of course, a family that grooms their children with guns, will have insured their child has the gun safe combination.",0,Twitter Web App,
Sees in the Dark 🇺🇦,43312680,"Los Angeles, CA",2023-01-20 18:51:24,"If you know so much about guns and bullets, then you can just use the same equations to solve for Twist Rate and Mu… https://t.co/44PvDYi7vQ",0,Twitter for Android,
Paul Mather,123687432,"Los Angeles, CA",2023-01-20 18:51:23,@BNCordeiro @StevePasquale Personally I don’t think they should use real guns anymore. My point is if an actor isn’… https://t.co/aMJCl1du1Q,0,Twitter for iPhone,
ChessBoxin,17728961,"Los Angeles, CA",2023-01-20 18:46:13,@hausgameS_ @PulsarGears Thanks for the notice. Yeah I returned mines and got it back fairly quick and initially th… https://t.co/n2OgTqQiKN,0,Twitter Web App,
Jenny Lens MFA famous early punk rock photog 76-80,18550264,Santa Monica,2023-01-20 18:41:35,@morbidobese @harrylitman @thelauracoates @ArevaMartin Do you know what a producer does? Not check ammo in prop gun… https://t.co/xbkutJX3Pw,0,Twitter Web App,
Paul Mather,123687432,"Los Angeles, CA",2023-01-20 18:31:48,@BNCordeiro @StevePasquale It’s not a question of being an artist. A set is a workplace with rules and different jo… https://t.co/0EJvfInJSH,0,Twitter for iPhone,
kristina kirstin,1430418360278208516,"Los Angeles, CA",2023-01-20 18:30:18,"@Jim_Jordan If you’re pro-life, then Ban Guns, Jordan.",0,Twitter for iPhone,
Nicole Pano,270569915,"Los Angeles, CA",2023-01-20 18:22:36,"@DuncanCI why are u defending Baldwin on news?This is horrifying on many levels.He was a producer,there were former… https://t.co/SRcVCQK0K0",0,Twitter for iPhone,
Monarch Sci-Fi Geek!,2217047670,"West Hills, CA",2023-01-20 18:17:15,"@veggietales77 @InfinityWard Just like Warzone 1, NOT EVERYONE uses the META! Actually the TAQ-762 hits harder than… https://t.co/iDZeqP0D1N",0,Twitter Web App,
kristina kirstin,1430418360278208516,"Los Angeles, CA",2023-01-20 18:09:34,"@SpeakerMcCarthy McCarthy, if you want to stand up for life, make it harder to buy guns. 
    As a female, I don’t… https://t.co/RbnfrQpC2I",0,Twitter for iPhone,
J. Craig Stiles,382526439,"Los Angeles, CA",2023-01-20 18:07:08,"@LoveLikeWhiskey @IAmJenMcG @HalynaHutchins @HuffPost No, actually, it's not.
There is even fake ammo that looks li… https://t.co/zUr2MYjZ4x",0,Twitter Web App,
Salty MAGA Tears,1516320014210461703,"Los Angeles California, USA",2023-01-20 18:00:08,"@SpeakerMcCarthy The party of gun rights and unfettered access to firearms cannot claim to be pro life. 

Guns are… https://t.co/Lq9rnmQ7nh",0,Twitter for iPhone,
Da Big Jäga’,600404411,"Los Angeles, CA",2023-01-20 17:55:52,"The people of France are striking en-masse over an increase in the retirement age, meanwhile we don’t do shit in th… https://t.co/IB8ixwkS9A",0,Twitter for iPhone,
dalek earnhardt jr,2314704452,"Los Angeles, CA",2023-01-20 17:54:53,@the1zort @NPR Most prop guns are just real guns loaded with blanks. Real guns and ammo are frequently cheaper than the fakes.,0,Twitter Web App,
Jules Chin Greene,136041604,Los Angeles ,2023-01-20 17:49:09,@spacekicker @Muaadib Jay said GUNS OUT and I am here for it!,0,Twitter for iPhone,
Jordon Nardino,21326353,"Los Angeles, CA",2023-01-20 17:45:54,@paulscheer This all tracks with my experience with guns on set.,0,Twitter for iPhone,
Rob Moore,137202169,"Marina del Rey, Ca",2023-01-20 17:45:29,@harrylitman People shouldn’t even point children’s cap guns at others and especially not pull the trigger.,0,Twitter for iPhone,
Anything and Everything Store,1608170564576739330,Ontario,2023-01-20 17:38:32,Check out Young Guns #493 2009-10 Upper Deck James Reimer RC https://t.co/AFPwufATYN #eBay via @eBay #YoungGuns… https://t.co/W7D9Zo8RUK,0,Twitter Web App,
Joey Kresl,531694624,"Los Angeles, CA",2023-01-20 17:37:56,The killers in Scream have used guns before. Why are fans so pressed about stuff 24/7 https://t.co/2hUfPeyMA0,0,Twitter for iPhone,
Vance (satire) 🚂,56178788,Los Angeles,2023-01-20 17:37:10,"@zarawesome @KayinNasaki Cops, hippies, puppies, and I remember buying guns from Mr. T behind a circus tent.",0,Twitter Web App,
Eddie Ruvalcaba,1100187282,Boyle Heights,2023-01-20 17:37:07,"@Johnhaven @bru1_thomas @ClownWorld_ This is Basic gun safety 101, regardless of scenario or occupation. Check the… https://t.co/lPXujJbsgs",0,Twitter for iPhone,
♥Produced Music♥,940315693,"Los Angeles, CA",2023-01-20 17:37:05,Looks Like Guns N' Roses Will Play Historic Fest for First Time https://t.co/2fFqurd5ty #musicNnews #music https://t.co/lFJN4VBzSD,0,dlvr.it,
Walker Pipe Company,1601069931394568192,"Brea, CA",2023-01-20 17:32:19,@Newspeaker2 @mtracey You mean prop guns can be divided into two categories: those capable of firing and those inca… https://t.co/QseJwfv1F8,0,Twitter for Android,
StevenC,1374428603333570560,LA,2023-01-20 17:27:19,"@bobclendenin @LukeBarnett Especially because he's not just an actor flying in for some scenes and bouncing, he's a… https://t.co/HZYoI1vo5Q",0,Twitter Web App,
Logan Miller 😎🤓,830952608659546112,"Los Angeles, CA",2023-01-20 17:23:52,@XVItheGreat I could literally make that load out via default guns. No need for me to buy all these bundles to look… https://t.co/5rIKMekdbl,0,Twitter for iPhone,
Ryan,523862030,"Culver City, CA",2023-01-20 17:18:51,"""ROY G BIV...WHO'S HE? SOUNDS LIKE A WOKE LIBTARD! MY PRONOUNS ARE 'OWNS' &amp; 'GUNS' HOW YOU LIKE THAT?!"" https://t.co/g43mrRdlnY",0,Twitter for Android,
Rollo Ross,19531688,"Los Angeles, CA",2023-01-20 17:17:07,"@mhmilliken When I taught in Queensland, these mofos were everywhere. We had to stop kids using them as guns at each other.",0,Twitter Web App,
Ryan,523862030,"Culver City, CA",2023-01-20 17:14:12,"@iAm_TheMark ""ROY G BIV...WHO'S HE? SOUNDS LIKE A LIBTARD! MY PRONOUNS ARE 'OWNS' &amp; 'GUNS' HOW YOU LIKE THAT?!""",0,Twitter for Android,
DevineActs,1449818976,"Hollywood, Los Angeles",2023-01-20 17:06:39,@JeffFromOhio Idk man the amount of guns we use in scenes is almost constant but if people just did their literal j… https://t.co/qDYQBd3Q9H,0,Twitter for iPhone,
DJ Name,38141776,"Hollywood, CA",2023-01-20 16:49:11,"@daveanthony @CursinDaily Prop guns w/ realistic action tend to be modern guns. For a period movie, they would have… https://t.co/7XGaNfC3fg",0,Twitter Web App,
Robert Berger,19926586,"Los Angeles, CA",2023-01-20 16:41:30,"@SueSandersHere @harrylitman @mitchellreports The culture isn't the problem, it was the failure of the armorer and… https://t.co/N6rnqJoKIh",0,Twitter Web App,
Mr Dave Anthony (Lord),17452154,los angeles,2023-01-20 16:38:54,@joshuarolson @Mindful_7 Prop guns look the same and have the same effect but cost more,0,Twitter Web App,
Mike Bones,1506840114806226946,Los Angeles,2023-01-20 16:36:01,"@SpeakerMcCarthy 'You now have a Congress that is standing up for life.'

Though not so much when it comes to gun v… https://t.co/1XMUT7UkEE",0,Twitter Web App,
Ginne Clare,332577489,ontario,2023-01-20 16:35:25,"@guncollective Yes!! A gun is a dangerous tool, not a toy or a prop. The better they understand that, the safer the… https://t.co/obaqgPy7bK",0,Twitter for Android,
CLG PunsAndBuns,727693488805040128,"Los Angeles, CA",2023-01-20 16:33:24,@snowbirdtbh it’s riot’s program where they pair valorant devs with licensed gun instructors (aka their gun buddy)… https://t.co/xNvpKqQ8Fv,0,Twitter for iPhone,
DJ Name,38141776,"Hollywood, CA",2023-01-20 16:28:40,@daveanthony @CursinDaily They make safe prop guns with real action. They would cost more money and Baldwin's low-r… https://t.co/coIt0LMW3p,0,Twitter Web App,
John Lloyd Young,1034658610846953472,"Los Angeles, CA",2023-01-20 16:22:32,"@RaymondMcNeel @StevePasquale They certainly won’t want to, you’re absolutely correct about that. It’s the audience… https://t.co/curO7aObVQ",0,Twitter for iPhone,
Míkhaiah,25684901,"Los Angeles, CA",2023-01-20 16:22:22,@dlkmom3 @jamusp @itsJeffTiedrich You may be right there but I’d venture to say actors &amp; other key zone A workers d… https://t.co/koVtsT8c64,0,Twitter for iPhone,
Melissa Viesca,48039431,"Los Angeles, CA",2023-01-20 16:17:30,@Sallying_Forth why tf do they even use real guns for movies?? Isn't there enough demand in movies that they make r… https://t.co/6pMzaUakw5,0,Twitter Web App,
"Matt ""read comics everyday"" Carr",21307042,"Long Beach, CA",2023-01-20 16:13:43,@DelwynPage @paulscheer That makes zero sense in this context. You don’t think actors point guns at people in movie… https://t.co/1mmh4uJeLK,0,Twitter for iPhone,
TheWriterFantastic™,470542959,"Long Beach, CA",2023-01-20 16:09:06,"@ethanfreak Or at least not use actual firearms as props - in college, I helped make a bare budget indie film, we u… https://t.co/7XT1P6HNb1",0,Twitter for Android,
Andy McCormac,3976518680,"Marina del Rey, CA",2023-01-20 16:08:32,@GrahamAllen_1 Nobody’s trying to take your guns unless you have illegal ones at which point you’re a criminal.,0,Twitter for iPhone,
bonk,340702271,"Ontario, CA",2023-01-20 16:05:36,"Missing home real bad today. just wanna catch fish and shoot guns and look after the chickens.

The city is a wretched awful place.",0,Twitter for Android,
Parody Chelsea Reed✨🪄,293757452,"North Hollywood, Los Angeles",2023-01-20 15:54:01,@bbqkettlechip @josh00low @C_Shaughnessy @CassandraDrew10 @RKing618 I don’t know if that was it exactly but I know… https://t.co/fjf31oCK9e,0,Twitter for iPhone,
shahine.eth,31309761,"Los Angeles, CA",2023-01-20 15:51:52,"@SeidenWSBTV @MarkWinneWSB @wsbtv Gunna: Not my guns = snitch

Thugga: Not my drugs = _______

Would love to hear p… https://t.co/23VFG4GMoX",0,Twitter for iPhone,
🐺 Silverbane de Alpha Lycan 🌑,816892768282812416,"Los Angeles, CA",2023-01-20 15:50:56,"@Spaixi They are as similar as GTA and COD are, they have guns.

Skyrim is an open world, first-person adventure ga… https://t.co/3z8LBG37cG",0,Twitter for Android,
SeriouslyOMGWTF,14194635,"Toluca Lake, Ca",2023-01-20 15:38:02,"@paulscheer @paulscheer Very well said.
And I don't understand why the unions aren't doing more to prevent real gun… https://t.co/24CmAT6uhs",0,Albatross for Twitter,
bonk,340702271,"Ontario, CA",2023-01-20 15:30:23,What about this tweet has bots trying to sell me guns https://t.co/FyPQXhP1Zz,0,Twitter for Android,
Classic Rock California,1391984100165046273,"Los Angeles, CA",2023-01-20 15:29:11,"#NowPlaying on Classic Rock California: ""Paradise City"" by Guns N' Roses from the Album: Greatest Hits.  Visit:… https://t.co/IKAUZI5X5s",0,SAM Broadcaster Cloud,
"Erik Harlowe-Even, Eighth Son of Fëanor",1428149163238182913,"Los Angeles, CA",2023-01-20 15:27:42,"@jasonstorm54 @Doc9463 @UlrichBlackmore @dudleywbrown ""I own guns and I've only killed one person! The system works… https://t.co/6TeDmITUY0",0,Twitter for iPhone,
Lincoln Kupchak,61500802,"Sherman Oaks, CA",2023-01-20 15:27:13,@jerrryscottt @CassandraDrew10 @RKing618 I would definitely support using fake rubber guns on all film sets and the… https://t.co/kAM2ixvCVM,0,Twitter Web App,
Joe Halsey,1516453763778633730,"Pasadena, California",2023-01-20 15:24:42,Tyrant @GovInslee and his commie allies in @WAHouseDems @WASenateDems can’t think of enough ways to disarm law abid… https://t.co/jwYLB4qTHC,2,Twitter for Mac,
19ius Anglesmith,227318793,"Los Angeles, CA",2023-01-20 15:22:56,@summerbrennan Got gifted The Guns of August for Christmas. Can't wait to read it.,0,Twitter for Android,
Phenom Productions🌳🌲🍂🍁🏕🏞☁️🌃,891863294075588609,"Los Angeles, California",2023-01-20 15:21:35,@mezcalsquid @TaterNuts55 @nalioto @wrong_speak @ClownWorld_ I would personally check any gun being used against me… https://t.co/ssFOmKBRY8,0,Twitter Web App,
Phenom Productions🌳🌲🍂🍁🏕🏞☁️🌃,891863294075588609,"Los Angeles, California",2023-01-20 15:17:54,"@TaterNuts55 @nalioto @wrong_speak @ClownWorld_ Obviously accidents can happen to gun owners as well. 

And chances… https://t.co/LvBH6Znikc",0,Twitter Web App,
Anything and Everything Store,1608170564576739330,Ontario,2023-01-20 15:05:27,Check out Joe Colborne Young Guns RC 242 From 2011-12 Upper Deck Hockey https://t.co/TyBjw4Tc21 #eBay via @eBay,0,Twitter Web App,
🍓🎀 𝒮𝓉𝓇𝒶𝓌𝒷𝑒𝓇𝓇𝓎 𝐵𝑒𝑒 🎀🍓,1576253246905241601,"Ratchet City, LA",2023-01-20 14:59:37,"@MrGee54 Just ass, titties, guns and borrowed money",0,Twitter for iPhone,
Anything and Everything Store,1608170564576739330,Ontario,2023-01-20 14:59:19,Check out Josef Korenar Young Guns #715 RC From 2020-21 Upper Deck Hockey https://t.co/59KsE7MUmH #eBay via @eBay,0,Twitter Web App,
Michael Grant - GONE TV trailer in bio,14690078,"Los Angeles, CA",2023-01-20 14:56:19,"“We don’t know … She has no idea how the child got the gun.”

No? I do. You bought a gun and ammo and brought them… https://t.co/9uDVoWXXid",8,Twitter Web App,
Paul Scheer,6480652,"Los Angeles, CA",2023-01-20 14:54:23,"The irresponsibility and negligence and danger lies with two people, The Armorer, the person who controls the guns… https://t.co/9AmBDZX7r5",10,Twitter for iPhone,
PRINCE LOVA,1064192498,LA,2023-01-20 14:49:47,You need funds you need guns !! You ain’t got that shit then u done,0,Twitter for iPhone,
Richard Zapor,1586030780697833478,"Los Angeles, CA",2023-01-20 14:35:29,@ClownWorld_ Armed people aiming guns at Kyle - self defense. No gun was pointed at Alec.,0,Twitter Web App,
makeupgirl706✊🏽BlackLivesMatter✨ Vaccinated✨,16816265,"Hollywood, California",2023-01-20 14:33:48,"@Fulchiero @JoyceCarolOates She was usurped by the 1st AD. He handed the gun to the actor,not protocol. She was not… https://t.co/Nj2eaXTBkr",0,Twitter for iPad,
makeupgirl706✊🏽BlackLivesMatter✨ Vaccinated✨,16816265,"Hollywood, California",2023-01-20 14:29:06,@marcarl @JoyceCarolOates Your correct about gun safety but its a set not a gun range.  The responsibility falls on… https://t.co/tuwPjIYfFv,0,Twitter for iPad,
makeupgirl706✊🏽BlackLivesMatter✨ Vaccinated✨,16816265,"Hollywood, California",2023-01-20 14:20:17,"@JoyceCarolOates The actor is the producer. The producer decided to hire a novice armory, and do the movie with a t… https://t.co/D6BqCqTJNE",0,Twitter for iPad,
Sir Mario,260852494,"Upland, CA",2023-01-20 14:03:11,@jonathanstettin @JohnDeyeso @missmaryeliza You’re right but Alec also has the right to rely on the “on set” armore… https://t.co/jHrgpY4dgK,0,Twitter for iPhone,
Jamie Hardt,1184996196160425984,"Los Angeles, CA",2023-01-20 13:57:38,@SoundsLikeJoe On my show they have have these mechanical prop guns that can give recoil and they look okay. I wond… https://t.co/99PmEUHSpW,0,Twitter Web App,
Two Guns Espresso,424399828,Manhattan Beach,2023-01-20 13:01:38,"Just two happy friends enjoying our espresso cart. 

If you know where we're parked, you know the location of our N… https://t.co/LXAtnXPnss",0,Cloud Campaign,
Phil Singleton,1293048718086647816,"Los Angeles, CA",2023-01-20 12:24:21,@Gnash74 @chicagoguy2379 @HunterJ59431671 @HoopMixOnly I guess my question then is what are you basing your claim t… https://t.co/bzSnbdVutE,0,Twitter for iPhone,
Abdiqani Aden,2301151404,"Los Angeles, CA",2023-01-20 12:20:49,@LockettUp2021 @MikeDugar Young guns,0,Twitter for Android,
Mars Koe,725139534602719233,"Inglewood, CA",2023-01-20 12:07:16,This why they bring guns to school show his ass how to fight pussy https://t.co/u4Cz4hJRyZ,0,Twitter for iPhone,
Eric Jablinski,1216033724535427075,"Los Angeles, CA",2023-01-20 10:59:01,@paulg Breakdowns in basic human logic is an epidemic that will plunge societies into the Stone Age…sponsored by Pf… https://t.co/Hx2crdiKmr,0,Twitter for iPhone,
T,132597069,"Los Angeles, CA",2023-01-20 10:24:00,@Jada_london Loool I can’t talk about guns? Crazyyyy,0,Twitter for iPhone,
Ronaldo🇬🇹,1143766104117923841,"Los Angeles, CA",2023-01-20 10:06:50,@dilfbeater @baes3xual no guns,0,Twitter for iPhone,
candace,132126838,"Inglewood, CA",2023-01-20 09:59:19,What’s up with all these scammers trying to sell guns underneath every tweet?,0,Twitter for iPhone,
Warren Terra,747434339265187840,"Pasadena, CA",2023-01-20 09:58:04,"@soonergrunt @EliasToufexis I have to assume that guns are cheap and CGI costs money, and so using real guns is a p… https://t.co/kPB1cOZZYj",0,Twitter Web App,
"Jatkowski, Bunnie",50289387,Los Angeles,2023-01-20 09:41:08,"@ColetteBercu Yes!  With the ownership of guns, there is no room for error",0,Twitter Web App,
doloresquintana,29928441,"Los Angeles, CA",2023-01-20 09:36:34,"@steve_stclair @gwensnyderPHL @cbouzy He ignored all of the four basic rules of gun safety:
Always Keep Firearm Poi… https://t.co/9crsIr0NBw",0,Twitter for Android,
Jorge Rojas Plata,705954829,The Shire,2023-01-20 09:29:36,"Tell me why I go to 7 Elven to buy coffee after work, and a crazy crashes his car in front of the store, and 10 cop… https://t.co/I1bJuw16El",0,Twitter for iPhone,
justinscake,28382529,LA,2023-01-20 09:27:12,@ThisIsKyleR @NatlGunRights @nssfshotshow How much $$$ are you paid? Making $$$ off guns.,0,Twitter Web App,
Brenda 💖💜💙,38926190,Los Angeles,2023-01-20 09:26:23,@jorunn Thank you! This is Andrea Mowry’s Cinnabar Shawl in Spincycle Yarns Vibe Check (dyed in the wool) and Guns &amp; Roses (versus) 😁,0,Twitter for iPhone,
🇺🇲A Distant_Stare🇺🇸 dc_b y_24,1593396085879296001,"County of Oranges, CA",2023-01-20 09:23:40,"Hey Karl/Ian @InRangeTV
 I'll bet u cannot sit through this awesome film to identify all the terribly disguised ""pr… https://t.co/xgsHqlLm9k",0,Twitter for Android,
𝙚𝙡𝙞𝙖𝙨 𝙩𝙤𝙪𝙛𝙚𝙭𝙞𝙨,37247567,"Los Angeles, CA",2023-01-20 09:20:21,@connordavisj @WOCampbell I've had a ton of that on films. By the same people who handed me guns they said were filled with blanks.,1,Twitter Web App,
Michael Phillips⚒,41442324,"Los Angeles, CA",2023-01-20 09:15:08,@DWUhlfelderLaw Keep guns out his hands. You know how he gets,0,Twitter for iPhone,
GB Sanjay,470511812,High Up on a Mountaintop ,2023-01-20 08:49:21,"@Bill_Maxwell_ @harrylitman Because it's supposed to be a prop and ""cold gun"" was called. There's 100 years of movi… https://t.co/NK87XLwaEY",0,Twitter for Android,
Toby Meyers,1355620764221927426,"Los Angeles, CA",2023-01-20 08:42:42,"@tlbjr_25 @JaquanBrisker cause the city schools suck at fball, they gotta put their guns down first",0,Twitter for iPhone,
Junglist Killah,36279196,Los Angeles,2023-01-20 08:29:14,Dear @Activision please fix the pile of guns bug. Especially at loadouts. When guns fall on top of each other and y… https://t.co/KYG5Fjprls,0,Twitter for Android,
Moonwalkn.K,1515040087783837698,"Los Angeles, CA",2023-01-20 08:14:04,@StanleyWagers @mattxiv Why not teach them how to fight without using guns until they are teens? I’m okay with teac… https://t.co/XtmqTdjReN,0,Twitter for iPhone,
Tom Arnold,28395645,Los Angeles,2023-01-20 08:05:16,@EdGreenberger @themitchellfink @morgfair @hwinkler4real Someone checks your guns and shows it’s empty to you befor… https://t.co/3Ow8UR5ey8,0,Twitter for Mac,
Steven Palmer Peterson,27577736,"Glendale, CA",2023-01-20 07:52:58,"@ManMadeMoon @MuseZack @BrianStewartOH Also, SAG should start to lay some ground rules to protect actors if they ca… https://t.co/ecnbsnZEXh",0,Twitter Web App,
Classic Rock California,1391984100165046273,"Los Angeles, CA",2023-01-20 07:41:37,"#NowPlaying on Classic Rock California: ""Welcome To The Jungle (Live In Argentina - December 5th, 1992)"" by Guns N'… https://t.co/b4y77H07EM",0,SAM Broadcaster Cloud,
Jack ♡,29528432,"Los Angeles, CA",2023-01-20 07:37:18,Need to show off my tiny guns braaaa,0,Twitter for iPhone,
Cameron Baughn,230058524,"Los Angeles, CA",2023-01-20 07:37:08,"@raymond_green 1000%

I made this mistake with my first client for https://t.co/72JbTTM0iP. I worked so many hours… https://t.co/ZFmPI0pU7E",0,Twitter Web App,
Andre Plessis,480208837,"Los Angeles, CA USA",2023-01-20 07:30:38,@tedcruz You feed the cartels in Texas. You smuggle guns to the most dangerous drug dealers in Mexico. Yes through… https://t.co/PQ2wkggtgj,0,Twitter for iPhone,
brian bernard snively-murnane snowman,225119331,"Los Angeles, CA",2023-01-20 07:27:32,"Both of these aren’t spur of the moment, stick to your guns, feel it in your gut, man of conviction moves. These a… https://t.co/RCLkgRPuMZ",0,Twitter for iPhone,
Andre Plessis,480208837,"Los Angeles, CA USA",2023-01-20 07:25:28,@tedcruz You feed the cartels in Texas. You smuggle guns to the most dangerous drug dealers in Mexico. Yes through… https://t.co/WHAlAzHwAA,0,Twitter for iPhone,
Andre Plessis,480208837,"Los Angeles, CA USA",2023-01-20 07:25:16,@GregAbbott_TX You feed the cartels in Texas. You smuggle guns to the most dangerous drug dealers in Mexico. Yes th… https://t.co/qOZrZ6Kz7C,0,Twitter for iPhone,
Andre Plessis,480208837,"Los Angeles, CA USA",2023-01-20 07:23:35,@RonnyJacksonTX You feed the cartels in Texas. You smuggle guns to the most dangerous drug dealers in Mexico. Yes t… https://t.co/LtgCBdYOjD,0,Twitter for iPhone,
Andre Plessis,480208837,"Los Angeles, CA USA",2023-01-20 07:23:25,@tedcruz You feed the cartels in Texas. You smuggle guns to the most dangerous drug dealers in Mexico. Yes through… https://t.co/2UejgrTqka,0,Twitter for iPhone,
Andre Plessis,480208837,"Los Angeles, CA USA",2023-01-20 07:19:28,@tedcruz You feed the cartels in Texas. You smuggle guns to the most dangerous drug dealers in Mexico. Yes through… https://t.co/PsOnZdA27M,0,Twitter for iPhone,
Andre Plessis,480208837,"Los Angeles, CA USA",2023-01-20 07:18:07,@RonnyJacksonTX You feed the cartels in Texas. You smuggle guns to the most dangerous drug dealers in Mexico. Yes t… https://t.co/prF1aAcQEB,0,Twitter for iPhone,
To Be A Lady.,1602929337602170880,Los Angeles,2023-01-20 07:16:03,@latimes Who brought the gun to the set? Why does Alec Baldwin have to go to trial  when there’s a whole production… https://t.co/4FNAUbrP9I,0,Twitter for iPhone,
Pixel Art Crimes,961470309437075457,"Los Angeles, CA",2023-01-20 07:13:56,After a shooting everyone starts talking about Hulks. Its the guns! https://t.co/53WngcgN80,1,Twitter for Android,
Jewish Independent (Got my CCW in LA),1519621516672962561,"Los Angeles, CA",2023-01-20 06:40:27,"@stump1977 @rawsalerts Yup, according to you we should give up our guns and give them to Ukraine. If you cannot see… https://t.co/0Lht1PiTrR",0,Twitter Web App,
Culver City TV,26448725,"Culver City, CA",2023-01-20 06:34:33,37 year old WOMAN on a bike with a gun and drugs for sale. 😳 Well that is a new wrinkle from the normal. Article ab… https://t.co/fKaxSiniwB,0,Twitter for iPhone,
yung dez,101382136,"Los Angeles, CA",2023-01-20 06:26:17,Y’all gotta figure out what you doing with these sex bots and them pages tryna sell you guns @Twitter,0,Twitter for iPhone,
NCRC,845834116880896000,"Beverly Hills, CA",2023-01-20 06:17:24,"@Patrice14607 Start with this City of Rochester Employee - as per a Order of Protection - no guns were removed, why… https://t.co/fw60SqZp3k",0,Twitter Web App,
B1G HUSH,1593779527477448704,"Los Angeles, CA",2023-01-20 05:59:55,@edwinapaloo @NatashaBertrand Revolver guns are single action meaning if you pull the trigger the hammer won’t fire… https://t.co/nr4j77Zhds,0,Twitter for iPhone,
